Code	Gencod	Long Name	Short Name	VAT Code	Purchase Price	Nomenclature	SousFamilleDistri Code	FamilleDistri Code	Categorie Code
909351	3600540966056	250ML SHP.ULTRA DX COCO/CACAO 	250ML SHP.ULTR	2 	2.07	0120150525	14	640	3 
440959	3256220851114	335G CONFIT.FRAISE ALLEGEE U  	335G CONFIT.FR	1 	0.92	0105012505	12	200	8 
018045	3596511601005	360G CROQ ANDISE              	360G CROQ ANDI	2 	1.52	0105022505	20	70 	3 
522426	3256221371208	1L LORENZINI ROSSO  14.4° U   	1L LORENZINI R	2 	1.78	0110120515	30	360	8 
003201	0000000003201	(MT)CLEMENTINE VRAC           	CLEMENTINE VRA	1 	1.13	0230349900	91	440	ZZ
409864	3256222010021	370G CONFITURE CERISE U       	370G CONFITURE	1 	0.95	0105012505	10	200	8 
542094	5050083499814	600G MIEL POPS KELLOGG'S      	600G MIEL POPS	1 	2.84	0105012010	30	40 	ZZ
564216	3256221106893	4X125G YAOURTS BIO VANILLE U  	4X125G YAOURTS	1 	0.86	0225291525	70	418	11
004885	0000000004885	BASILIC POT                   	BASILIC POT   	1 	1.19	0230359900	93	450	ZZ
018338	3451790988677	250G BEURRIER TENDRE     ELVIR	250G BEURRIER 	1 	1.54	0225311005	6 	419	3 
004543	0000000004543	(MT)1ENDIVE VRAC              	ENDIVE VRAC   	1 	1.20	0230359900	93	450	ZZ
NULL	3256221924848	CASSOULET TOULOUSAIN U 4/4    	CASSOULET TOUL	1 	1.53	0105051510	22	240	8 
960967	3017800075838	1/2 CAROTTE RONDELLE D AUCY   	1/2 CAROTTE RO	1 	0.65	0105043505	28	210	3 
004663	0000000004663	OIGNON BLANC VRAC             	OIGNON BLANC V	1 	1.45	0230359900	93	450	ZZ
NULL	3175681851863	270G BISCUIT SOJA FIGUE GERBLE	270G BISCUIT S	1 	1.53	0105071505	50	260	3 
442715	3256224332312	200G EMMENTAL RAPE 28%MG U    	200G EMMENTAL 	1 	1.10	0225284010	11	420	8 
049965	3176580105941	250G CAMEMB. COEUR DE LION OG 	250G CAMEMB. C	1 	1.31	0225280505	1 	420	ZZ
542955	3256222234465	6X110ML CONE VANILLE/FRAISE U 	6X110ML CONE V	1 	1.33	0215252510	22	410	8 
NULL	7311070330687	KRISPROLLS P.SUEDOIS DORE 225G	KRISPROLLS P.S	1 	1.13	0105010505	30	10 	3 
NULL	3660992035007	100G SNACK SOUF.CACAHUETE B.VU	100G SNACK SOU	1 	0.24	0105020505	15	20 	9 
624333	3368958362203	315G CONF.FRAISE S-OUEST U SAV	315G CONF.FRAI	1 	1.49	0105012505	10	200	15
406849	3387390406849	CHOCOPIC BARRES CEREALE(CU)   	CHOCOPIC BARRE	1 	1.59	0105021005	40	40 	ZZ
536954	3256222978390	250G CAFE GRAND CRU DOUCEUR U 	250G CAFE GRAN	1 	1.83	0105011005	25	30 	8 
527913	3256222241432	125G SABLES FOURRES CACAO U   	125G SABLES FO	1 	0.82	0105021005	26	20 	8 
130002	3200072130002	121G BTE FOIE MORUE BAL(CU)   	121G BTE FOIE 	1 	0.90	0105051005	80	220	ZZ
009005	0000000009005	(MT)1CITRON VERT              	CITRON VERT   	1 	2.60	0230349900	91	440	ZZ
519839	3046920044677	150G CREATION DELICE PISTACHE 	150G CREATION 	2 	1.63	0105021510	35	60 	3 
389909	3256220450003	375G CEREALES FOURRE CHOC U   	375G CEREALES 	1 	1.07	0105012010	30	40 	8 
453198	3256220174305	250G MIMOLETTE PASTEUR.23%MG U	250G MIMOLETTE	1 	1.63	0225281515	8 	420	8 
041218	4011100001220	400G SACHET MINI MARS         	400G SACHET MI	1 	3.20	0105022005	40	60 	3 
575144	3045320076127	740G COMPOTE POM.MCX ANDROS   	740G COMPOTE P	1 	1.50	0105061015	90	200	3 
706455	5050083706455	KELLOG.TRESOR CHOCOLAT (CU)   	KELLOG.TRESOR 	1 	2.14	0105012010	30	40 	ZZ
007913	3256224397380	300ML DESODO.THE&PETALE.ROSE U	300ML DESODO.T	2 	0.71	0115131525	60	510	8 
010673	3033491018077	4X125G TAILLEFINE PRUNEAU DANO	4X125G TAILLEF	1 	1.13	0225291505	14	418	3 
455132	3256220276917	200G GRANA PADANO AOP LC28% U 	200G GRANA PAD	1 	2.54	0225284005	29	420	8 
742539	3256220177221	300G PENNE 4 FROMAGES  U      	300G PENNE 4 F	1 	1.23	0215242040	55	390	8 
367974	3256220367974	21CL POINTES ASPERGES B(CU)   	21CL POINTES A	1 	0.95	0105043505	30	210	ZZ
434348	3256220239974	5L BIB COTE/RHONE AOC ROUGE U 	5L BIB COTE/RH	2 	9.69	0110111010	13	340	8 
004352	0000000004352	(MT)MELON CHARENT.FR.650/800  	MELON CHAR. FR	1 	2.10	0230349900	91	440	ZZ
000203	0000000000203	(MT)BOISSON FRAICHE 2E50.     	BOISS.FRAI2E50	1 	1.05	0105012000	40	300	ZZ
NULL	3033710073467	BTE 100G RICORE               	BTE 100G RICOR	1 	1.98	0105011030	41	30 	3 
126513	3103220009406	200G TAGADA                   	200G TAGADA   	2 	0.80	0105022505	64	70 	3 
004561	0000000004561	CAROTTE VRAC                  	CAROTTE VRAC  	1 	0.65	0230359900	93	450	ZZ
417964	3660992245024	15X10 MOUCHOIRS M/ETUI BIEN VU	15X10 MOUCHOIR	2 	0.58	0120162010	20	670	9 
009130	0000000009130	(MT)RAISIN NOIR NAPOLEON      	RAISIN NR NAPO	1 	2.85	0230349900	91	440	ZZ
512984	3228470030076	10 CAPS L OR ESPRESSO OR JAUNE	10 CAPS L OR E	1 	2.75	0105011005	38	30 	3 
239390	5410188031072	1L GAZPACHO ALVALLE           	1L GAZPACHO AL	1 	2.61	0225291020	92	450	3 
272055	3163937016203	20CLX45° RICARD FLASQ BLISTER 	20CLX45° RICAR	2 	4.07	0110121005	5 	370	3 
002665	3033710002665	2X100G G(CU)                  	2X100G GALAK  	2 	1.35	0105021515	25	60 	ZZ
251146	5050083251146	KELLOG.SPEC.K CHOCO LAIT (CU) 	KELLOG.SPEC.K 	1 	2.34	0105012010	20	40 	ZZ
440577	3033710073467	BTE 100G RICORE               	BTE 100G RICOR	1 	1.96	0105011030	41	30 	3 
003235	0000000003235	(MT)1NECTARINE BLANCHE  UE    	NECTARINE BLAN	1 	2.75	0230349900	91	440	ZZ
003403	0000000003403	(MT)1AVOCAT PIECE HASS        	AVOCAT HASS PI	1 	0.88	0230359900	93	450	ZZ
018695	3000028018695	(MT)POMME GOLDEN 2KG          	GOLDEN 2KG    	1 	1.85	0230349900	91	440	ZZ
003279	0000000003279	(MT)1KIWI PIECE PR.           	KIWI PIECE PR 	1 	0.20	0230349900	91	440	ZZ
620103	3183942620103	AMONIAQUE 13%      (CU)       	AMONIAQUE 13% 	2 	0.71	0115131505	50	510	ZZ
074423	3271921103201	75CL CDR RG GDE CUVEE 11      	75CL CDR RG GD	2 	3.01	0110111010	22	340	4 
004572	0000000004572	(MT)1CHOU FLEUR               	CHOU FLEUR    	1 	0.80	0230359900	93	450	ZZ
063228	3124480230003	6X33CL BOITE OASIS ORANGE     	6X33CL BOITE O	1 	2.79	0110100515	21	300	3 
512413	3256221952254	TUILES GOUT BARBECUE U 170G   	TUILES GOUT BA	1 	0.96	0105020505	10	20 	8 
374700	3367651001891	140G BAG MINI  VIENNOIS POULET	140G BAG MINI 	4 	1.45	0240391505	52	380	3 
599180	3059943009004	250ML AIRWICK DIFF AGR.FRESHMA	250ML AIRWICK 	2 	6.14	0115131525	60	510	3 
215129	3256222215129	1/5 SARDINES HUILE TOURNES(CU)	1/5 SARDINES H	1 	0.64	0105051005	10	220	ZZ
004611	0000000004611	(MT)AIL 3 TETE                	AIL 3 TETE    	1 	1.00	0230359900	93	450	ZZ
176306	3229820112015	1L NATURE DE RIZ              	1L NATURE DE R	1 	1.65	0105071505	30	260	3 
697467	3256222115719	3X1/2 PULPE DE TOMATE EN DES U	3X1/2 PULPE DE	1 	1.19	0105034510	42	210	8 
004645	0000000004645	(MT)CHAMPIGNON SAUV.250G      	CHAMPIG.SAUV. 	1 	1.80	0230359900	93	450	ZZ
NULL	4008400390529	TIC TAC DUO GROS T100         	TIC TAC DUO GR	2 	1.03	0105023010	30	60 	3 
263250	8712100338694	400G  FLEUR DE MAIS MAIZENA   	400G  FLEUR DE	1 	1.48	0105031010	50	100	3 
NULL	3248833085802	TARTE SAUMON POIREAUX 400G    	TARTE SAUMON P	1 	2.11	0215240505	11	390	4 
105761	3250541510194	50 CL BRIQ BECHAMEL NATURE    	50 CL BRIQ BEC	1 	1.52	0105034505	60	140	3 
664820	8001665127974	250G TORTELL. PESTO/BAS RANA  	250G TORTELL. 	1 	1.83	0240390515	35	380	3 
050437	3092712200226	75CL BIDON MENTHE TEISSEIRE   	75CL BIDON MEN	1 	1.98	0110101005	60	300	3 
699778	7613032759155	1.5KG ONE CHAT STERILISE SA/TH	1.5KG ONE CHAT	2 	4.82	0105081005	36	270	3 
564410	3256225425600	1L LAIT UHT 1/2 ECREM BBC U   	1L LAIT UHT 1/	1 	0.69	0225321005	40	90 	ZZ
004060	0000000004060	BROCOLI                       	BROCOLI       	1 	1.70	0230359900	93	450	ZZ
485365	3256222215143	1/5 SARDINE HUIL.OLIV VIERGE U	1/5 SARDINE HU	1 	0.89	0105051005	10	220	8 
004081	0000000004081	(MT)AUBERGINE FR              	AUBERGINE FR  	1 	1.70	0230359900	93	450	ZZ
107666	3017760381697	90G CROUSTILLES CACAHUETTES   	90G CROUSTILLE	1 	0.72	0105020505	15	20 	3 
042036	3228886047101	PET 2L PECHE ICETEA LIPTON    	PET 2L PECHE I	1 	1.65	0110100510	25	300	3 
NULL	3183941146109	ALCOOL A BRULER 90[  1L       	ALCOOL A BRULE	2 	1.19	0115131505	50	510	3 
448533	3220035150007	1KG SUCRE POUDRE              	1KG SUCRE POUD	1 	0.70	0105031505	30	190	3 
432655	3256220172721	70CLX37.5° VODKA U            	70CLX37.5° VOD	2 	7.22	0110121010	70	370	8 
730095	3178040693128	NET.ARGENTIL MIROR BIDON 250ML	NET.ARGENTIL M	2 	2.34	0115131555	40	510	3 
722416	3256224070146	ESSUIE-TOUT COMPACT U NAT.X2  	ESSUIE-TOUT CO	2 	0.86	0115140525	70	670	13
020979	5410081200551	200G LAIT EXTRA FIN COTE D OR 	200G LAIT EXTR	2 	1.63	0105021505	15	60 	3 
609723	3367651000832	230G TRIANGLE XXL PLT/CRUDITE 	230G TRIANGLE 	4 	1.74	0240391505	52	380	3 
444995	3256224241188	4X80G MOUSSE LIEGEOISE CHOCO.U	4X80G MOUSSE L	1 	0.69	0225291005	40	418	8 
697637	3017760756198	184G GRANOLA EXTRA COOKIES CHO	184G GRANOLA E	1 	1.35	0105021005	28	20 	3 
429343	3256220112215	37CL BOC OLIVE.VERTE.DENOYAU.U	37CL BOC OLIVE	1 	0.56	0105034005	25	140	8 
536962	3256222978406	250G CAFE GRAND CRU SUBTIL U  	250G CAFE GRAN	1 	1.82	0105011005	25	30 	8 
550166	3215666550166	BTE BEL COLOR BLD TTC DOR(CU) 	BTE BEL COLOR 	2 	4.92	0120150515	50	640	ZZ
456049	3256222645223	100GX4 CREME OEUF CARAM U SAV 	100GX4 CREME O	1 	1.24	0225291005	35	418	8 
004291	0000000004291	(MT)POMELOS LOT DE 3          	POMELOS X 3   	1 	0.30	0230349900	91	440	ZZ
035348	3083680659062	1/2 COURGETTES PROV.CASSEGRAIN	1/2 COURGETTES	1 	2.04	0105043505	54	210	3 
456667	3256220513395	600G BRIOCHE TRESSEE U        	600G BRIOCHE T	1 	1.49	0210220515	94	20 	8 
004757	0000000004757	(MT)COURGETTE TROMPETTE NICE  	COURG.NICE    	1 	3.30	0230359900	93	450	ZZ
004641	0000000004641	(MT)SALADE FEUILLE CHENE      	SALADE FEUILLE	1 	0.65	0230359900	93	450	ZZ
411887	3256223124352	33CLX6 BIERE BLONDE 4.6°PACK U	33CLX6 BIERE B	2 	1.80	0110102005	41	310	8 
420323	3428272040062	6X1L LAIT ECREME MATIN LEGER  	6X1L LAIT ECRE	1 	7.38	0225321005	40	90 	3 
964042	3080920981839	3X1/4 COCKTAIL DE FRUITS      	3X1/4 COCKTAIL	1 	2.01	0105060505	70	200	3 
NULL	3138670244503	1L PALERMO SANS ALCOOL ROUGE  	1L PALERMO SAN	1 	2.38	0110120505	95	360	3 
677019	3228470046435	36 DOS SENSEO CLASSIQUE MAXI  	36 DOS SENSEO 	1 	3.57	0105011005	37	30 	3 
419453	3660992600687	100 ASS.PLASTIQUE BLC BIEN VU 	100 ASS.PLASTI	2 	1.97	0305553005	90	540	9 
232584	3279231182008	2X160G YAOURT CREME MARRON    	2X160G YAOURT 	1 	1.45	0225291030	12	418	3 
631218	3256223631218	75CLX19  PORTO TAW(CU)        	75CLX19  PORTO	2 	4.06	0110120535	60	360	ZZ
083618	5010327000404	70CLX40* WHISKY GRANT S       	70CLX40* WHISK	2 	9.86	0110121005	80	370	3 
013134	3174780000981	1L5 COCA COLA S/CAFEINE       	1L5 COCA COLA 	1 	1.32	0110100505	20	300	3 
004065	0000000004065	(MT)POIVRON VERT              	POIVRON VERT  	1 	1.90	0230359900	93	450	ZZ
017324	3023291122005	4X150G YAOURT GRECQUE   NESTLE	4X150G YAOURT 	1 	1.61	0225291015	1 	418	3 
152564	3600550305791	400ML DOP SHAMP ANTI.PELLIC   	400ML DOP SHAM	2 	1.31	0120150525	10	640	3 
412697	3256223028391	6X20CL JUS ABC POMME U        	6X20CL JUS ABC	1 	1.09	0110101505	41	300	8 
487359	3256224251828	250G BEUR.EX FIN 1/2SEL 80% U 	250G BEUR.EX F	1 	1.29	0225311010	6 	419	8 
139168	3175520036338	BLLE 25 CLS MINI VILLAG.BLANC 	BLLE 25 CLS MI	2 	0.44	0110110505	20	330	ZZ
003148	0000000003148	(MT)TOMATE SAVEUR ANTAN PR    	TOMATE ANTAN  	1 	4.20	0230359900	93	450	ZZ
080231	8501110080231	RHUM BLC 3A HAVANA CLUB40°(CU)	RHUM BLC 3A HA	2 	5.27	0110121020	50	370	ZZ
351176	3166352940115	290G CANELLONI EPINARD W WATCH	290G CANELLONI	1 	3.15	0240391005	55	380	3 
NULL	3660992120093	1L VINAIGRE.ALC.CRISTAL  B.VU 	1L VINAIGRE.AL	1 	0.35	0105032505	10	180	9 
004643	0000000004643	(MT)SALADE BATAVIA            	SALADE BATAVIA	1 	0.88	0230359900	93	450	ZZ
119566	3254381047995	1,5L EAU AROM.PECHE CRISTALINE	1,5L EAU AROM.	1 	0.83	0110103005	20	320	3 
017324	3023291122005	4X150G YAOURT GRECQUE   NESTLE	4X150G YAOURT 	1 	1.60	0225291015	1 	418	3 
510461	3256223100219	1.5L BOISSON THE PECHE PET U  	1.5L BOISSON T	1 	0.81	0110100510	25	300	8 
063252	3124480231000	6X33CL BOITE OASIS TROPICAL   	6X33CL BOITE O	1 	2.79	0110100515	21	300	3 
004029	0000000004029	(MT)ANANAS PIECE              	ANANAS PIECE  	1 	1.60	0230349900	91	440	ZZ
003239	0000000003239	(MT)PECHE BLANCHE UE          	PECHE BLANCHE 	1 	2.90	0230349900	91	440	ZZ
347460	8711200607396	373G VIENNETTA BISC CR BRULEE 	373G VIENNETTA	1 	2.42	0215251005	10	410	3 
NULL	3041090018374	BLEDICHEF 260G 18M. PAELLA    	BLEDICHEF 260G	1 	1.48	0105070505	15	250	3 
011035	3080216045979	6X25CL BIERE BLONDE GRIMBERGEN	6X25CL BIERE B	2 	3.39	0110102005	30	310	3 
512099	3256221129182	4/4  561G MARRONS JUTES U     	4/4  561G MARR	1 	2.90	0105043505	58	210	8 
420569	3428271980048	6X50CL BTE 1/2 ECR BIO LACTEL 	6X50CL BTE 1/2	1 	4.43	0225321015	40	90 	3 
973368	8076809523547	190G SAUCE PESTO ROSSO        	190G SAUCE PES	1 	1.54	0105034510	90	140	3 
037374	5000161019649	450G CROQ ONE SAUMON RIZ      	450G CROQ ONE 	2 	1.72	0105081005	36	270	3 
915603	8712566361861	575G KETCHUP AMORA NATURE TOP 	575G KETCHUP A	1 	1.59	0105034010	35	140	3 
004796	0000000004796	(MT)TOMATE CERISE 250G        	TOMATE CERISE 	1 	0.98	0230359900	93	450	ZZ
004641	0000000004641	SALADE FEUILLE CHENE BLONDE   	SALADE FEUILLE	1 	0.80	0230359900	93	450	ZZ
077162	4015400755609	X10 SERV.ALWAYS ULTRA NUIT    	X10 SERV.ALWAY	1 	1.73	0120160505	52	670	3 
501056	3261570000044	75CL BIERE LA GOUDALE BLDE 7°2	75CL BIERE LA 	2 	2.11	0110102005	35	310	4 
025513	3175680011534	230G BISC/LAIT CHOCOLAT GERBLE	230G BISC/LAIT	1 	1.38	0105071505	50	260	3 
057374	3073780809061	150G 5 PIK ET CROQ V.QUI.RIT  	150G 5 PIK ET 	1 	1.47	0225283510	21	420	3 
415174	3256225191253	2 TAMPONS S/EPONGE BLC SDB U  	2 TAMPONS S/EP	2 	0.52	0115140505	90	510	8 
004627	0000000004627	(MT)CHOU VERT FRISE           	CHOU VERT FRIS	1 	1.56	0230359900	93	450	ZZ
844632	3178048242564	75ML DENT LIQU 2EN1 BLANCH TER	75ML DENT LIQU	2 	1.35	0120151005	34	650	3 
120957	3229820019604	BRIC 1L SOJA BOIRE NATURE BJOR	BRIC 1L SOJA B	1 	1.58	0105071505	20	260	3 
443232	3256224632320	270G 6 TR JAMBON DE PARIS DD U	270G 6 TR JAMB	1 	1.64	0240381555	29	380	8 
596679	7622300292508	180G MILKA CHOCO SUPREME      	180G MILKA CHO	2 	1.67	0105021005	34	20 	3 
NULL	3256220110112	300G 36 BISCOTTES SANS SEL U  	300G 36 BISCOT	1 	0.63	0105010505	10	10 	8 
541535	5000328230603	326G SAUCE DOUCE DIPPAS DORITO	326G SAUCE DOU	1 	1.69	0105020520	10	20 	3 
434186	3256221395846	4X85G DELICES 4VAR.POISSON U  	4X85G DELICES 	2 	1.10	0105081005	30	270	8 
021802	7610700607077	50G RICOLA ORANGE/MENTHE S/SUC	50G RICOLA ORA	2 	0.99	0105023010	50	75 	3 
707288	3228850002815	325G PAIN DE MIE BON&BEAU COMP	325G PAIN DE M	1 	1.00	0210210505	91	20 	3 
267937	3154230033431	280G 4 SAUCISSE GOURMANDE HERT	280G 4 SAUCISS	1 	1.83	0240381015	31	380	3 
176013	3480356222009	8X25G CARRE GERVAIS 40%MG     	8X25G CARRE GE	1 	1.48	0225283005	23	420	3 
004507	0000000004507	(MT)COURGETTE VRAC            	COURGETTE VRAC	1 	0.80	0105012000	93	450	ZZ
003228	0000000003228	(MT)TOMATES RONDE FRANCE 6    	TOMATES RDE FR	1 	1.35	0230359900	93	450	ZZ
009918	0000000009918	(MT)BAGUETTE TRAD             	BAGUETTE TRAD 	1 	0.80	0105012000	20	400	ZZ
412443	3256222415246	4/4 BTE GRATIN DAUPHINOIS U   	4/4 BTE GRATIN	1 	1.05	0105051510	26	240	8 
655538	3048093500608	PINCE A EPILER MORS BIAIS     	PINCE A EPILER	2 	1.58	0120154005	60	670	3 
444555	3256224310273	200G EMMENTAL TRANCHET.29%MG U	200G EMMENTAL 	1 	1.25	0225284005	9 	420	8 
028553	7613034223852	600G PIZZA FRAICH UP FROM.GOUR	600G PIZZA FRA	1 	3.10	0215240505	11	390	3 
415336	3256225825486	24 BATONNET GERANIUMS U       	24 BATONNET GE	2 	1.08	0320740510	30	580	8 
872449	3608580750031	340G FR. INTENS ABRIC B.MAMAN 	340G FR. INTEN	1 	1.37	0105012505	25	200	3 
103078	5000161021710	1.5KG ONE ADULT SAUMON CHAT   	1.5KG ONE ADUL	2 	4.59	0105081005	36	270	3 
627682	3256222973777	BAD BLANCHEUR SOUPLE BY U X2  	BAD BLANCHEUR 	2 	1.34	0120151015	36	650	10
NULL	4008667009936	1L PET OCEAN SPRAY CLASSIC    	1L PET OCEAN S	1 	1.16	0110100515	15	300	3 
009161	0000000009161	(MT)RAISIN BLANC VITTORIA     	RAIS.BLC VIT. 	1 	5.40	0230349900	91	440	ZZ
613251	3336971209232	270G CHIPS CLASSIQUE  VICO    	270G CHIPS CLA	1 	1.17	0105043005	17	20 	3 
009003	0000000009003	(MT)CITRON FEUILLE.           	CITRON FEUILLE	1 	2.75	0230349900	91	440	ZZ
004811	0000000004811	(MT)NAVET VIOLET              	NAVET VIOLET  	1 	1.29	0230359900	93	450	ZZ
231601	3242272890751	135G SAND.SUEDOIS SAUMON      	135G SAND.SUED	1 	1.45	0240391505	52	380	3 
004507	0000000004507	(MT)COURGETTE FR VRAC         	COURGETTE VRAC	1 	1.45	0230359900	93	450	ZZ
629896	3178040696464	200ML LT DEME GLISS HUILE PREC	200ML LT DEME 	2 	2.85	0120150535	32	640	3 
004291	0000000004291	(MT)POMELOS PIECE             	POMELOS       	1 	0.52	0230349900	91	440	ZZ
004664	0000000004664	TOMATE GRAPPE                 	TOMATE GRAPPE 	1 	1.10	0230359900	93	450	8 
613099	7622210011015	104G TASSIMO C NOIRE VOLUPT.  	104G TASSIMO C	1 	3.76	0105011005	37	30 	3 
416552	3256226756253	16 SERVIET.UL/NORMALE PLIEE U 	16 SERVIET.UL/	2 	0.85	0120160505	54	670	8 
064119	3040072418614	75CL PISSE-DRU BEAUJ RG 09    	75CL PISSE-DRU	2 	2.74	0110111010	41	340	3 
542997	3256222234526	6X110ML CONE VANILLE U        	6X110ML CONE V	1 	1.28	0215252510	22	410	8 
050754	3092718605124	60CL BIDON ORGEAT TEISSEIRE   	60CL BIDON ORG	1 	2.43	0110101005	60	300	3 
607519	3011250014300	200G CROUSTI NUGGET POULET P.D	200G CROUSTI N	1 	1.48	0250469505	60	460	3 
701389	3256220280167	500G LENTILLES VERTES U BIO   	500G LENTILLES	1 	1.39	0105041025	20	120	11
982626	3502110006134	1.5L LIPTON MOJITO            	1.5L LIPTON MO	1 	1.50	0110100505	25	300	3 
010021	7613035011069	6X150CL PACK CONTREX          	6X150CL PACK C	1 	2.69	0110103005	12	320	3 
NULL	3019080067015	1/4 THON NATUREL PETIT NAVIRE 	1/4 THON NATUR	1 	1.85	0105051005	20	220	3 
367999	3280249801201	2X125G YRT  BREBIS CHATAIGNE  	2X125G YRT  BR	1 	1.22	0225292005	1 	418	3 
512099	3256221129182	4/4  561G MARRONS JUTES U     	4/4  561G MARR	1 	3.44	0105043505	58	210	8 
670743	3256223670743	AMP.U ECO FLAMME 5W(CU)       	AMP.U ECO FLAM	2 	1.43	0320721005	35	610	ZZ
444416	3256224701408	1KG EPINARDS HACHES PORTIONS U	1KG EPINARDS H	1 	0.61	0215244005	21	390	8 
009097	0000000009097	(FL)TOMATE COTELEE REBELLI    	TOMATE.COT.REB	1 	2.05	0230359900	91	450	ZZ
418839	3660992006885	1L JUS RAISIN BIEN VU         	1L JUS RAISIN 	1 	0.72	0110101505	34	300	9 
702717	3256225041312	300G GOUTER TT CHOCO U        	300G GOUTER TT	1 	0.63	0105021005	34	20 	8 
647860	3017800176603	300G NX ST JACQ.BRETON.AUCY MO	300G NX ST JAC	1 	2.56	0105051510	32	240	3 
107577	3119780006106	6X33CL BOITE PANACH           	6X33CL BOITE P	1 	2.48	0110102010	70	310	3 
003225	0000000003225	(MT)POIVRON DOUX CORNE DE     	POIVRON DOUX C	1 	1.34	0230359900	93	450	ZZ
NULL	3392460460409	250G CRACKER DE TABLE NATURE  	250G CRACKER D	1 	1.10	0105010505	45	10 	3 
226410	3533631435004	25CL CANDIA GRANDLAIT 1/2 EC  	25CL CANDIA GR	1 	0.48	0225321005	40	90 	ZZ
683191	0072417146831	PQ 200G Z ANIMO CHOCOL LAIT   	PQ 200G Z ANIM	1 	0.93	0105021005	34	20 	3 
410085	3265471024086	BLE 1L HUILE TOURNESOL LESIEUR	BLE 1L HUILE T	1 	2.25	0105032005	40	170	3 
004850	3660992009879	140G SDW MIE PLT MAYO BIEN VU 	140G SDW MIE P	4 	0.63	0240391505	52	380	9 
630481	8000500144985	100G KINDER SURPRISE GEANT    	100G KINDER SU	2 	2.56	0105024015	10	63 	ZZ
735001	3760147735001	RADIS BOTTE                   	RADIS BOTTE   	1 	0.85	0230359900	93	450	ZZ
004663	0000000004663	(MT)OIGNON BLANC VRAC         	OIGNON BLANC V	1 	1.90	0230359900	93	450	ZZ
650180	3033710065967	BTE 1 KG NESQUIK              	BTE 1 KG NESQU	1 	3.46	0105012005	10	40 	3 
501917	3256221282689	RAS.JET.HOM.X-JET3 BYU LAMEX4 	RAS.JET.HOM.X-	2 	1.13	0120151515	36	660	10
856744	7622400817410	190G COTE D OR TRUFFE NOIR INT	190G COTE D OR	2 	1.93	0105021510	35	60 	3 
475459	3660992004256	300G PATE CAMPAG 1/2LUNE B.VU 	300G PATE CAMP	1 	0.61	0240381510	40	380	9 
509606	3256221798746	8X100G FROM.FRAIS NAT.S.MOUS.U	8X100G FROM.FR	1 	2.06	0225291010	11	418	8 
896118	3229820188751	DOY PACK LENTILLES CAROTTES   	DOY PACK LENTI	1 	1.64	0105071505	60	260	3 
004757	0000000004757	(MT)COURGETTE TROMPETTE NICE  	COURG.NICE    	1 	1.50	0230359900	93	450	ZZ
615091	8712566464777	30CL BK MA SOUPE LEG.VARIE KNO	30CL BK MA SOU	1 	0.68	0105052015	37	130	3 
003105	0000000003105	(MT)CLEMENTINE FEUILLE BOLLO  	CLEMENTINE FEU	1 	2.95	0230349900	91	440	8 
004943	0000000004943	(MT)NOIX SECHE VRAC           	NOIX VRAC     	1 	5.70	0230349900	91	440	ZZ
441654	3256220661454	33G 25XTHE VRT GREEN FLOWER U 	33G 25XTHE VRT	1 	0.77	0105011510	32	50 	8 
502939	3367651002874	230G MOELLEUX  JAMB/OEUF/CRUD 	230G MOELLEUX 	1 	1.67	0240391505	52	380	3 
031022	7622300031022	LOT 4 ROCHER GT LAIT SUC(CU)  	LOT 4 ROCHER G	2 	1.66	0105021505	40	60 	ZZ
634003	3080920100261	4/4 POIRE SIROP ST MAMET      	4/4 POIRE SIRO	1 	1.71	0105060505	70	200	3 
013304	3068320055022	6X50CL EVIAN                  	6X50CL EVIAN  	1 	1.83	0110103005	13	320	3 
NULL	5000204700107	RAID RECH.DIF.EL.LIQ.45 NUITS 	RAID RECH.DIF.	2 	2.45	0115142505	64	510	3 
507036	3660992005741	250G CAFE MOULU TRADITION B.VU	250G CAFE MOUL	1 	0.74	0105011005	20	30 	9 
513168	3256224801535	12 MINI-CAKES TOUT CHOCO. U   	12 MINI-CAKES 	1 	1.69	0210231025	50	20 	8 
129010	3256225129010	600 ML NET.TAPIS MOQUET(CU)   	600 ML NET.TAP	2 	0.89	0115131545	30	510	ZZ
429903	3256220130202	1L NECTAR FRTS GOURMAND ABRI.U	1L NECTAR FRTS	1 	1.14	0110101505	36	300	8 
NULL	5410228169604	B/BLANCHE HOEGAARDEN 4,9°50CL 	B/BLANCHE HOEG	1 	0.88	0110102005	42	310	3 
567533	3256221567533	NETT.2EN1 CUISINE&SDB U 7(CU) 	NETT.2EN1 CUIS	2 	0.86	0115131510	30	510	ZZ
499720	3256221115451	1L PUR JUS POMME U BIO        	1L PUR JUS POM	1 	1.40	0225291020	46	418	11
475996	3256224200000	1L PUR JUS D ORANGE REFRIG.U  	1L PUR JUS D O	1 	1.19	0225291020	44	418	8 
336100	0000030000117	1/10 PATE PUR PORC      HENAFF	1/10 PATE PUR 	1 	0.89	0105050505	10	230	3 
431803	3256225164387	455G MAYONNAISE ALLEGEE U     	455G MAYONNAIS	1 	0.72	0105034010	40	140	8 
132611	3254950008198	BQ 300G GAT/ROULE FRAISE      	BQ 300G GAT/RO	1 	0.89	0210230000	95	20 	3 
527989	3760172573265	75CL CDR ROSE CAR TALABOT 2011	75CL CDR ROSE 	2 	2.06	0110111010	23	340	3 
